Date,Open,High,Low,Close,Volume,onchain_id,onchain_symbol,onchain_zero_balance_addresses_all_time,onchain_unique_addresses_all_time,onchain_new_addresses,onchain_active_addresses,onchain_transaction_count,onchain_transaction_count_all_time,onchain_large_transaction_count,onchain_average_transaction_value,onchain_block_height,onchain_hashrate,onchain_difficulty,onchain_block_time,onchain_block_size,onchain_current_supply,sp500,vix,dxy,brentoil,dowjones,RSI_10,RSI_14,ROC_12,STD_DEV_20,CCI_20,H_L,H_CP,MACD_Line_6_20,MACD_Signal_6_20,ATR_14,OBV,EMA_5,SMA_5,BB_Mid_20,BB_Upper_20,BB_Lower_20,STOCH_K,STOCH_D,EMA_12,EMA_26,MACD_Histogram,Target_Return_1d,Log_return,SMA_14
2023-08-04,29177.75,29308.95,28794.51,29078.51,375805085.38,1182.0,BTC,1139214294.0,1186768946.0,408712.0,915811.0,318486.0,252375144.0,13960.0,2.07379074122743,801695.0,319892380.126497,52328312063443.8,702.575000000001,1594248.0,19448100.0,4478.03,17.1,118.821,87.38,35065.62,45.50350321178335,36.169181159733135,-3.347672381013166,384.4990693587104,-99.8986120726169,514.4400000000023,131.20000000000073,-264.3758075252772,-243.79407743090272,586.2364285714286,-61339595563.660034,29218.734414764767,29270.232,29553.173,30322.17113871742,28784.17486128258,31.885034067315782,37.90030075469867,29368.549839740437,29537.593154844177,-20.58173009437448,-0.0009687566522492697,-0.0034070191253718837,29368.867857142854
2023-08-05,29078.51,29111.36,28953.98,29050.34,120051247.27,1182.0,BTC,1139715314.0,1187280846.0,511900.0,993100.0,500723.0,252875867.0,16256.0,1.16093310343134,801849.0,404832864.516225,52328312063443.8,555.163398692811,1692858.0,19449062.0,4478.03,17.1,118.821,87.38,35065.62,40.26584075364561,37.30497717098301,-0.44789356376606426,363.24788642494127,-100.20381991905485,157.38000000000102,32.85000000000218,-275.2901871288086,-250.09329937048392,571.4164285714287,-61459646810.93003,29162.602943176513,29234.006,29493.2815,30219.777272849882,28766.78572715012,30.20018969474855,34.92227267209858,29319.59447978037,29501.500328559425,-25.196887758324692,-0.0001438881610336118,-0.000969226200251236,29315.920000000002
2023-08-06,29050.34,29164.68,28962.89,29046.16,126689336.09,1182.0,BTC,1140273003.0,1187870885.0,590039.0,980117.0,607275.0,253483142.0,11836.0,0.832804959119806,802013.0,444446987.621404,52328312063443.8,505.680981595092,1709818.0,19450093.0,4478.03,17.1,118.821,87.38,35065.62,43.97837868312934,30.234556821466057,-0.6174848075197215,341.6711589488479,-92.87862427133028,201.79000000000087,114.34000000000015,-275.64899878744836,-255.2044392538768,542.4500000000002,-61586336147.02003,29123.788628784343,29103.29,29438.2055,30121.547817897695,28754.863182102305,29.197448453487183,30.42755740518383,29277.52763673724,29467.7714153328,-20.44455953357155,0.004682202397838564,-0.0001438985139281725,29241.66857142857
2023-08-07,29046.16,29245.27,28672.37,29182.16,475156597.17,1182.0,BTC,1140715248.0,1188329238.0,458353.0,952715.0,427534.0,253910676.0,15573.0,2.09205342460305,802159.0,379072879.762114,52328312063443.8,592.889655172414,1700017.0,19451000.0,4518.44,15.77,119.0809,86.47,35473.13,45.37314458493679,50.03009134873721,-0.5788350119208037,330.80846699503616,-96.06927157814926,572.9000000000015,199.11000000000058,-242.47546893997423,-252.6586451910963,495.02571428571457,-61111179549.85003,29143.245752522897,29106.983999999997,29404.124,30065.740933990073,28742.507066009926,33.637215014420484,31.011617720885397,29262.855692623816,29446.61501419704,10.183176251122063,0.020161290322580516,0.004671274984489532,29241.74857142857
2023-08-08,29182.16,30210.36,29111.88,29770.51,786792606.34,1182.0,BTC,1141085318.0,1188720174.0,390936.0,876004.0,331194.0,254241870.0,17345.0,2.7139040433054,802284.0,331424225.001835,52328312063443.8,678.129032258064,1562834.0,19451787.0,4499.38,15.99,119.6407,88.0,35314.49,60.28547019649183,61.31310946184305,1.8943048665077382,320.17324330919985,82.9480421046433,1098.4799999999996,1028.2000000000007,-102.37215457759521,-222.60134706839608,551.1242857142861,-60324386943.51003,29352.333835015266,29225.536,29396.7195,30037.0659866184,28756.3730133816,48.9680014481404,37.26755497201601,29340.956355297076,29470.607235367628,120.22919249080087,-0.006853762330574664,0.019960742562537933,29280.597142857147
2023-08-09,29770.51,30120.86,29356.43,29566.47,532770863.32,1182.0,BTC,1141626017.0,1189226618.0,506444.0,1051782.0,506746.0,254748616.0,18584.0,1.72305424021806,802446.0,424038624.184071,52358969387622.2,530.329192546584,1655576.0,19452793.0,4467.71,15.96,119.476,89.31,35123.36,56.645526539387795,54.318655156161256,0.8515589344274087,308.05741289669606,88.95167182006732,764.4300000000003,350.3500000000022,-47.908321361697745,-187.66274192705643,564.0000000000006,-60857157806.83003,29423.712556676845,29323.128000000004,29384.5625,30000.677325793393,28768.447674206607,58.78663819164971,47.13061821807019,29375.65076217445,29477.708180895952,139.75442056535869,-0.004679963485664795,-0.006877357230642498,29295.912142857145
2023-08-10,29566.47,29707.55,29319.58,29428.1,375142806.93,1182.0,BTC,1142014305.0,1189713642.0,487024.0,953741.0,358039.0,255106655.0,16078.0,2.6284075742818,802573.0,334520894.824049,52391178981379.4,672.65873015873,1558921.0,19453587.0,4468.83,15.85,119.1581,87.44,35176.15,54.43513643971068,54.24523178301746,0.23618163709911508,282.44055891568553,41.63937122697857,387.9699999999975,141.0799999999981,-37.76316870212759,-157.68282728207066,557.0728571428574,-61232300613.76003,29425.175037784564,29398.68,29360.394499999995,29925.275617831365,28795.513382168625,62.21761922406404,56.6574196212847,29383.71987568607,29474.033500829584,119.91965857994307,-0.0008338968536873992,-0.00469094880209842,29310.98714285714
2023-08-11,29428.1,29535.4,29219.56,29403.56,310027638.11,1182.0,BTC,1142475226.0,1190209253.0,495611.0,967467.0,506538.0,255613193.0,14117.0,1.61611803028489,802724.0,394889206.642792,52391178981379.4,569.826666666667,1640799.0,19454537.0,4464.05,14.84,119.6268,87.93,35281.4,41.64749012972362,51.79921178178805,0.4105406009014039,263.9844522850463,17.32108662677689,315.84000000000015,107.30000000000291,-34.85349402547581,-133.1169606307517,550.5464285714289,-61542328251.87003,29417.970025189712,29470.159999999996,29340.992,29868.960904570093,28813.023095429904,54.78769177190457,58.59731639587276,29386.7722025036,29468.813241508873,98.26346660527588,0.00045980826811442554,-0.0008342447390824973,29317.182857142856
2023-08-12,29403.56,29471.12,29356.08,29417.08,102819295.5,1182.0,BTC,1142946967.0,1190706232.0,496979.0,929964.0,503934.0,256117127.0,13216.0,1.45988227667889,802891.0,432587372.652158,52391178981379.4,520.168674698795,1594641.0,19455575.0,4464.05,14.84,119.6268,87.93,35281.4,60.131790446792145,51.224140247179015,0.6349663564644562,199.069664917436,50.84777978229029,115.03999999999724,67.55999999999767,-29.449459533072513,-112.38346041121586,548.1614285714287,-61439508956.37003,29417.673350126475,29517.144,29307.561999999998,29705.70132983487,28909.422670165128,51.76287405265642,56.25606168287501,29391.43494057997,29464.981149545252,82.93400087814335,-0.004607187389095158,0.00045970258868632125,29321.34857142857
2023-08-13,29417.08,29447.27,29257.12,29281.55,115373186.78,1182.0,BTC,1143414683.0,1191176816.0,470584.0,867958.0,497112.0,256614239.0,10986.0,1.25466997638331,803026.0,356424762.620466,52391178981379.4,631.320895522388,1700896.0,19456425.0,4464.05,14.84,119.6268,87.93,35281.4,53.78296426957445,49.96335256470625,-1.4080594644936364,196.9650774511573,10.478024709883805,190.15000000000146,30.18999999999869,-50.970948547281296,-100.10095803842896,532.714285714286,-61554882143.15003,29372.29890008432,29419.352000000003,29312.5875,29706.517654902316,28918.657345097687,48.79556006406404,51.782041962875006,29374.529565106128,29451.393656986344,49.13000949114766,0.004360083397224601,-0.0046178331876249035,29321.22071428571
2023-08-14,29281.55,29664.61,29082.39,29409.22,362522208.47,1182.0,BTC,1143935090.0,1191685028.0,508212.0,1004609.0,568517.0,257182756.0,15558.0,1.50994951357351,803197.0,443077871.721367,52391178981379.4,507.852941176471,1712082.0,19457487.0,4489.72,14.82,120.0725,87.4,35307.63,61.807950755871765,53.52960099126684,0.8419030650785359,197.00277660566275,34.92665403490045,582.2200000000012,383.0600000000013,-39.17433400415757,-87.91563323157469,544.5750000000002,-61192359934.68003,29384.60593338955,29387.902000000002,29321.716999999997,29715.722553211323,28927.71144678867,48.91016256952588,49.82286556208211,29379.8665550898,29448.269682394763,48.741299227417116,-0.008092360151000344,0.0043506057724458005,29333.917142857146
2023-08-15,29409.22,29460.86,29056.77,29171.23,299026558.28,1182.0,BTC,1144496962.0,1192247809.0,562781.0,1069685.0,583063.0,257765819.0,16417.0,1.37664527472671,803368.0,446960659.637368,52391178981379.4,503.441176470588,1655428.0,19458556.0,4437.86,16.46,120.2127,86.28,34946.39,53.753904818685974,38.448929278623595,-0.02234579431244848,199.66846875593652,-39.029509754901994,404.09000000000015,51.63999999999942,-75.81613184352318,-85.49573295396439,490.7678571428574,-61491386492.96003,29313.4806222597,29336.528,29312.6755,29712.012437511876,28913.338562488127,42.45094525338535,46.718889295658414,29347.768623537522,29427.748224439594,9.679601110441212,-0.016057944762699394,-0.00812528102273074,29296.166428571425
2023-08-16,29171.23,29228.22,28696.21,28702.8,479152538.98,1182.0,BTC,1144961569.0,1192688221.0,440412.0,956823.0,566878.0,258332697.0,14775.0,1.60834455451455,803531.0,433308935.923935,52391178981379.4,519.302469135803,1685414.0,19459581.0,4404.33,16.78,120.3551,84.49,34765.74,41.72403154586298,39.620015404780915,-1.2920538225651834,241.38456836130058,-174.48617436231802,532.010000000002,56.9900000000016,-186.65794318615008,-105.72817500040154,449.15428571428595,-61970539031.94003,29109.920414839802,29196.376,29286.963,29769.7321367226,28804.1938632774,28.583482866691938,39.981530229867715,29248.542681454826,29374.048355962586,-80.92976818574854,-0.0722274481932077,-0.01618827061775117,29263.24571428571
2023-08-17,28702.8,28752.02,25328.06,26629.67,1394530695.43,1182.0,BTC,1145480666.0,1193219086.0,530865.0,1053728.0,502274.0,258834971.0,18124.0,2.42692090056411,803687.0,404714049.248722,52391178981379.4,555.993548387097,1644293.0,19460550.0,4370.36,17.89,120.5242,85.24,34474.83,18.185897292082657,20.22686695519681,-8.332673559070228,640.9836018220834,-497.74771679469364,3423.959999999999,49.220000000001164,-648.0931833548893,-214.20117667129912,661.4785714285717,-63365069727.37003,28283.170276559867,28638.894,29152.605499999998,30434.572703644164,27870.63829635583,20.35805634085204,30.464161486976433,28845.63919200024,29170.761070335728,-433.89200668359024,-0.021779466287039972,-0.07496867127241758,29081.239999999998
2023-08-18,26629.67,26823.13,25629.62,26049.69,888090076.41,1182.0,BTC,1145898215.0,1193750328.0,531242.0,1020222.0,423207.0,259258178.0,18362.0,2.38048631352303,803826.0,364376611.923108,52391178981379.4,617.54347826087,1630965.0,19461418.0,4369.71,17.3,120.4321,85.92,34500.66,3.526928457234277,18.183995462089555,-10.316234572831661,941.56720662712,-372.9369696371367,1193.510000000002,193.46000000000276,-1039.1368233726498,-379.1883060115693,709.9835714285717,-64253159803.78004,27538.676851039912,27992.522000000004,28987.152000000002,30870.28641325424,27104.017586745762,14.472953733978025,21.138164313840658,28415.493162461742,28939.57062068123,-659.9485173610806,0.0017700786458496598,-0.022020139773375705,28864.895714285718
2023-08-19,26049.69,26266.25,25797.39,26095.8,265159375.46,1182.0,BTC,1146329553.0,1194172282.0,421954.0,887935.0,519780.0,259777958.0,14225.0,1.27739578383982,803966.0,367811160.377519,52391178981379.4,611.776978417266,1698904.0,19462300.0,4369.71,17.3,120.4321,85.92,34500.66,4.870919337263771,19.080798017514198,-10.576187643409538,1138.063817036274,-251.10694803315138,468.8600000000006,216.5600000000013,-1254.7934118637859,-554.3093271820127,732.2321428571431,-63988000428.32004,27057.717900693275,27329.838,28827.775,31103.90263407255,26551.647365927452,19.05509015559602,17.96203341014202,28058.61729131378,28728.920945075213,-700.4840846817732,0.0036484798320035594,0.0017685139028500822,28653.85714285714
2023-08-20,26095.8,26291.33,25983.85,26191.01,192271431.08,1182.0,BTC,1146847249.0,1194679340.0,507058.0,932504.0,612461.0,260390419.0,10577.0,0.985869161270236,804128.0,423867584.557728,52391178981379.4,530.869565217392,1721834.0,19463306.0,4369.71,17.3,120.4321,85.92,34500.66,7.4303478857792555,20.67954165956371,-12.023643531803788,1276.0122079707266,-178.22241557355963,307.4800000000032,195.53000000000247,-1341.8840394774088,-711.824269641092,739.781428571429,-63795728997.240036,26768.81526712885,26733.794,28675.752,31227.776415941455,26123.727584058546,16.060190210897826,16.52941136682395,27771.29309265012,28540.92754173631,-630.0597698363168,-0.0024752768220850374,0.0036418402740894824,28449.91785714286
