Date,Open,High,Low,Close,Volume,onchain_id,onchain_symbol,onchain_zero_balance_addresses_all_time,onchain_unique_addresses_all_time,onchain_new_addresses,onchain_active_addresses,onchain_transaction_count,onchain_transaction_count_all_time,onchain_large_transaction_count,onchain_average_transaction_value,onchain_block_height,onchain_hashrate,onchain_difficulty,onchain_block_time,onchain_block_size,onchain_current_supply,sp500,vix,dxy,brentoil,dowjones,RSI_10,RSI_14,ROC_12,STD_DEV_20,CCI_20,H_L,H_CP,MACD_Line_6_20,MACD_Signal_6_20,ATR_14,OBV,EMA_5,SMA_5,BB_Mid_20,BB_Upper_20,BB_Lower_20,STOCH_K,STOCH_D,EMA_12,EMA_26,MACD_Histogram,Target_Return_1d,Log_return,SMA_14
2025-10-16,3988.16,4087.09,3827.48,3895.41,2079562582.08,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6629.07,25.31,120.6698,61.08,45952.24,29.55683609395591,36.447811447811425,-13.239447285426658,261.59731190277137,-91.5431617955567,259.6100000000001,98.93000000000029,-151.5365131536687,-86.58451316179912,294.5842857142857,-27107225368.17993,4027.362210926478,4082.5619999999994,4246.305,4769.499623805543,3723.110376194458,37.70163897440978,45.6612712850693,4137.340960184682,4225.770116813853,-64.95199999186957,-0.01597521185189754,-0.023531034715046105,4254.179999999999
2025-10-17,3895.41,3951.67,3675.48,3833.18,2210950308.16,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6664.01,20.78,120.7028,61.23,46190.61,32.483812336703394,34.62144826219347,-15.118514056936355,273.2165383971165,-119.32350339437407,276.19000000000005,56.26000000000022,-177.99589254562488,-104.86678903856428,302.5578571428572,-29318175676.33993,3962.634807284319,4017.826,4236.923,4783.356076794233,3690.489923205767,29.607466041561782,38.209811835722874,4090.5469663101157,4196.689367420234,-73.1291035070606,0.015005817624009321,-0.016104191039755567,4205.407142857142
2025-10-18,3833.18,3929.67,3821.13,3890.7,578838841.91,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6664.01,20.78,120.7028,61.23,46190.61,31.69782915981935,36.6940570311806,-16.98139779026745,283.429024630353,-94.82842330355419,108.53999999999996,96.49000000000024,-179.2958753487087,-119.75260630059317,304.71999999999997,-28739336834.42993,3938.656538189546,3946.964,4224.263499999999,4791.121549260705,3657.405450739293,26.926008160480283,31.411704392150597,4059.8012791854826,4174.023488352068,-59.54326904811553,0.024211581463490006,0.014894344126595084,4162.611428571429
2025-10-19,3890.7,4032.84,3832.04,3984.9,1087466588.28,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6664.01,20.78,120.7028,61.23,46190.61,38.49592599436137,38.553235152100434,-10.450880457352424,288.4483298890942,-69.07728147472899,200.80000000000018,142.14000000000033,-157.31434381740337,-127.26495380395522,308.38214285714287,-27651870246.149933,3954.0710254596975,3918.47,4212.6050000000005,4789.501659778189,3635.7083402218123,29.388184086788346,28.640552762943457,4048.278005464639,4160.01434106673,-30.049390013448146,-0.0009535998393938039,0.02392312779676199,4124.681428571428
2025-10-20,3984.9,4086.91,3910.3,3981.1,1252509775.96,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6735.13,18.23,120.6209,60.71,46706.58,56.23323929927209,33.61499512240442,-12.073131407722173,292.78061499142143,-53.61365950714821,176.60999999999967,102.00999999999976,-139.55173925452164,-129.7223108940685,303.27785714285716,-28904380022.109932,3963.0806836397987,3917.058,4204.340999999999,4789.902229982842,3618.779770017157,33.45796912444047,29.924053790569687,4037.9429277008485,4146.761426913638,-9.829428360453136,-0.026623295069201913,-0.0009540548049803864,4074.292857142857
2025-10-21,3981.1,4112.85,3841.96,3875.11,1938820718.2,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6735.35,17.87,120.8895,61.0,46924.74,55.32047932709192,35.7858870190049,-11.3431756773761,299.509238992928,-60.5130631624799,270.8900000000003,131.75000000000045,-144.46375020355663,-132.67059875596613,299.6471428571429,-30843200740.309933,3933.757122426533,3912.9980000000005,4180.57,4779.588477985855,3581.5515220141438,34.803484074560096,32.54987909526296,4012.8917080545643,4126.639098994109,-11.793151447590503,-0.017674336986563066,-0.026984113520271406,4033.2321428571427
2025-10-22,3875.11,3891.65,3714.57,3806.62,1734936859.18,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6699.4,18.6,120.8958,62.28,46590.41,28.900696402322993,32.086823461611075,-0.8155459207070543,301.4523162131616,-87.95812408120261,177.07999999999993,16.539999999999964,-156.75290693378884,-137.48706039153066,301.9121428571429,-32578137599.489933,3891.3780816176886,3907.686,4146.5065,4749.411132426324,3543.6018675736773,31.53138633588515,33.26427984496189,3981.157599123093,4102.933980550101,-19.265846542258174,0.013597364591159566,-0.01783239320896448,3981.723571428571
2025-10-23,3806.62,3934.88,3797.51,3858.38,1167289793.97,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6738.44,17.3,120.9531,66.32,46734.61,25.640444058014864,36.567160267330635,2.865994113381393,294.82061542351533,-68.11938363617799,137.3699999999999,128.26000000000022,-150.57044612859727,-140.103737538944,292.8464285714286,-31410847805.51993,3880.3787210784594,3901.222,4113.6255,4703.266730847031,3523.9842691529693,31.800626678180464,32.71183236287522,3962.2687377195402,4084.8188708797234,-10.46670858965328,0.020179453553045512,0.013505749973226996,3945.1142857142863
2025-10-24,3858.38,4012.66,3847.66,3936.24,1280234543.06,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6791.69,16.37,120.9345,65.8,47207.12,37.322402196840045,53.38422987429609,-5.307371429396224,283.4068423843691,-45.842634492263485,165.0,154.27999999999975,-127.6473470741239,-137.61245944597997,243.92000000000002,-30130613262.45993,3898.99914738564,3891.4900000000002,4085.9455000000003,4652.759184768738,3519.131815231262,35.77982401837237,33.037279010812654,3958.2643165319187,4073.8130285923367,9.965112371856065,0.0046948356807512415,0.019978546677384922,3952.137142857143
2025-10-25,3936.24,3970.14,3913.55,3954.72,341366129.41,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6791.69,16.37,120.9345,65.8,47207.12,47.35894357743097,57.3638426079794,-6.838382006167251,265.83177477250354,-37.602352312074416,56.58999999999969,33.90000000000009,-105.8397021865635,-131.25790799409668,230.95357142857142,-29789247133.04993,3917.57276492376,3886.214,4057.8854999999994,4589.549049545007,3526.221950454992,42.00613610408106,36.52886226687796,3957.71903706547,4064.991322770682,25.418205807533184,0.051958166444147746,0.0046838493124264375,3966.697142857143
2025-10-26,3954.72,4180.22,3921.84,4160.2,856463211.69,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6791.69,16.37,120.9345,65.8,47207.12,67.7518402810367,50.14109973300889,0.7954217819095435,222.90831297280656,22.475289221645685,258.3800000000001,225.50000000000045,-49.72728672353924,-114.9517837399852,213.84428571428572,-28932783921.359932,3998.4485099491735,3943.231999999999,4031.5685,4477.385125945613,3585.751874054387,55.8376300433275,44.54119672192697,3988.869954440013,4072.0438173802613,65.22449701644597,-0.009309648574587603,0.05065334778733808,3966.9357142857143
2025-10-27,4160.2,4253.83,4098.24,4121.47,1461221903.17,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6875.16,15.79,120.7988,65.52,47544.59,69.956113026263,44.55358245013843,3.342644226911669,201.53486733464473,69.5841940268196,155.59000000000015,93.63000000000011,-19.488180493053278,-95.85906309059882,207.35285714285718,-30394005824.52993,4039.4556732994492,4006.2019999999998,4015.1440000000002,4418.21373466929,3612.0742653307107,66.16360670600689,54.6691242844718,4009.2699614492417,4075.7050160928347,76.37088259754555,-0.03395875743363408,-0.009353254199248543,3958.1114285714284
2025-10-28,4121.47,4177.44,3937.23,3981.51,1444524826.16,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6890.89,16.42,120.6361,64.03,47706.37,55.642124883504216,43.693685903533215,2.210293653299662,161.43566070130208,25.65978851585924,240.20999999999958,55.969999999999345,-26.074657949731318,-81.90218206242533,197.78214285714284,-31838530650.68993,4020.1404488662997,4030.828,3987.8324999999995,4310.703821402603,3664.9611785973952,68.7960726867865,63.59910314537361,4004.9991981493586,4068.7276074933657,55.82752411269401,-0.019382093728258942,-0.03454875151290845,3947.6928571428575
2025-10-29,3981.51,4037.69,3845.18,3904.34,1550741722.16,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6890.59,16.92,120.5312,65.01,47632.0,44.88650789620677,46.17057436815849,1.8564220829702833,134.6547684539289,-27.501161614510245,192.51000000000022,56.179999999999836,-44.320758130584636,-74.3858972760572,191.09785714285712,-33389272372.84993,3981.5402992442,4024.4480000000003,3964.504,4233.813536907857,3695.194463092142,55.938859287184464,63.63284622665927,3989.513167664842,4056.550747679042,30.065139145472557,-0.025609962247140405,-0.01957238940578117,3941.7057142857143
2025-10-30,3904.34,3949.72,3679.07,3804.35,1716905860.27,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6822.34,16.91,121.2832,65.11,47522.12,40.0018101390413,45.86714594339452,-2.219394967486568,136.5121305763207,-105.42105548216351,270.64999999999964,45.379999999999654,-73.95216278812723,-74.2991503784712,191.88642857142852,-35106178233.11993,3922.4768661628,3994.374,3962.8255,4235.849761152641,3689.8012388473585,38.25595804155505,54.330296671841985,3961.0265264856357,4037.869210813928,0.3469875903439714,0.011142507918566968,-0.02594360605982515,3935.2014285714286
2025-10-31,3804.35,3902.74,3796.5,3846.74,1337747670.57,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6840.2,17.44,121.3859,65.44,47562.87,48.27077568236397,50.62672163576196,-3.4670882581746163,130.21665457699098,-84.97592623275732,106.23999999999978,98.38999999999987,-83.01512055216836,-76.04234441321063,179.7471428571428,-33768430562.549927,3897.2312441085332,3931.682,3967.6184999999996,4228.051809153982,3707.1851908460176,30.34190836725371,41.51224189866439,3943.443983949384,4023.7114914943777,-6.972776138957727,0.006810962009389909,0.011080887492081902,3936.1700000000005
2025-11-01,3846.74,3908.1,3830.25,3872.94,359540742.43,7605.0,ETH,217084676.0,356060361.0,158305.0,740750.0,1736715.0,1858118706.0,15986.0,4.05036488793689,23142716.0,0.0,0.0,12.0906927921623,123024.0,120708029.722381,6840.2,17.44,121.3859,65.44,47562.87,54.262101231330824,49.15468824369349,-2.716837055085274,123.8191189588643,-63.72812180916935,77.84999999999991,61.36000000000013,-81.62274303771392,-77.15842413811129,177.55499999999992,-33408889820.119926,3889.1341627390225,3881.9759999999997,3953.4224999999997,4201.060737917728,3705.784262082271,28.39504392885057,32.330970112553096,3932.5972171879403,4012.5432328651646,-4.464318899602631,0.00871431005902501,0.0067878721909360685,3934.9014285714284
